userid,version,sum_gamerounds,retention_1,retention_7
143289,gate_30,24,True,False
143290,gate_30,10,True,False
143291,gate_30,21,False,False
143292,gate_30,46,True,True
143293,gate_30,160,False,False
143294,gate_30,15,False,False
143295,gate_30,74,True,False
143296,gate_30,0,False,False
143297,gate_30,95,True,False
143298,gate_30,17,False,False
143299,gate_30,67,False,False
143300,gate_30,61,False,False
143301,gate_30,0,True,False
143302,gate_30,65,True,False
143303,gate_30,41,True,False
143304,gate_30,47,False,False
143305,gate_30,17,False,False
143306,gate_30,141,False,False
143307,gate_30,24,True,False
143308,gate_30,50,False,False
143309,gate_30,28,False,False
143310,gate_30,3,True,False
143311,gate_30,33,False,False
143312,gate_30,37,False,False
143313,gate_30,132,False,False
143314,gate_30,98,False,False
143315,gate_30,10,False,False
143316,gate_30,13,False,False
143317,gate_30,168,False,False
143318,gate_30,14,False,False
143319,gate_30,29,False,False
143320,gate_30,50,False,False
143321,gate_30,3,True,True
143322,gate_30,30,False,False
143323,gate_30,6,True,True
143324,gate_30,1,False,False
143325,gate_30,0,True,False
143326,gate_30,56,False,False
143327,gate_30,25,True,False
143328,gate_30,39,False,False
143329,gate_30,21,False,False
143330,gate_30,20,False,False
143331,gate_30,37,True,True
143332,gate_30,14,True,False
143333,gate_30,28,False,False
143334,gate_30,71,True,False
143335,gate_30,124,True,True
143336,gate_30,101,True,True
143337,gate_30,24,False,False
143338,gate_30,7,True,True
143339,gate_30,115,False,False
143340,gate_30,59,True,True
143341,gate_30,75,True,False
143342,gate_30,34,False,False
143343,gate_30,0,True,False
143344,gate_30,21,False,False
143345,gate_30,33,True,False
143346,gate_30,11,True,False
143347,gate_30,63,True,True
143348,gate_30,47,False,False
143349,gate_30,34,False,False
143350,gate_30,7,True,True
143351,gate_30,14,False,False
143352,gate_30,59,False,False
143353,gate_30,39,True,True
143354,gate_30,25,True,False
143355,gate_30,82,True,False
143356,gate_30,25,True,False
143357,gate_30,26,False,False
143358,gate_30,11,False,False
143359,gate_30,126,True,True
143360,gate_30,12,True,False
143361,gate_30,47,False,False
143362,gate_30,26,True,False
143363,gate_30,10,False,False
143364,gate_30,38,False,False
143365,gate_30,14,False,False
143366,gate_30,40,False,False
143367,gate_30,31,False,False
143368,gate_30,19,True,True
143369,gate_30,1,True,True
143370,gate_30,57,True,False
143371,gate_30,10,False,False
143372,gate_30,17,False,False
143373,gate_30,97,False,False
143374,gate_30,23,True,True
143375,gate_30,90,False,False
143376,gate_30,70,True,True
143377,gate_30,117,False,False
143378,gate_30,13,False,False
143379,gate_30,15,False,False
143380,gate_30,119,False,False
143381,gate_30,220,False,False
143382,gate_30,37,False,False
143383,gate_30,71,False,False
143384,gate_30,8,True,True
143385,gate_30,82,False,False
143386,gate_30,113,False,False
143387,gate_30,6,False,False
143388,gate_30,22,False,False
143389,gate_30,28,False,False
143390,gate_30,70,True,False
143391,gate_30,74,False,False
143392,gate_30,25,False,False
143393,gate_30,18,False,False
143394,gate_30,10,True,True
143395,gate_30,55,True,True
143396,gate_30,17,False,False
143397,gate_30,32,False,False
143398,gate_30,127,False,False
143399,gate_30,25,True,True
143400,gate_30,40,False,False
143401,gate_30,11,True,False
143402,gate_30,21,True,True
143403,gate_30,38,True,False
143404,gate_30,141,True,False
143405,gate_30,50,False,False
143406,gate_30,46,False,False
143407,gate_30,8,True,False
143408,gate_30,104,False,False
143409,gate_30,17,False,False
143410,gate_30,7,True,False
143411,gate_30,114,True,False
143412,gate_30,77,False,False
143413,gate_30,27,False,False
143414,gate_30,37,True,False
143415,gate_30,12,True,True
143416,gate_30,46,False,False
143417,gate_30,46,True,True
143418,gate_30,13,False,False
143419,gate_30,91,True,True
143420,gate_30,143,True,True
143421,gate_30,50,True,False
143422,gate_30,1,True,False
143423,gate_30,62,True,True
143424,gate_30,106,True,True
143425,gate_30,11,True,True
143426,gate_30,63,False,False
143427,gate_30,13,True,False
143428,gate_30,6,False,False
143429,gate_30,7,False,False
143430,gate_30,18,False,False
143431,gate_30,132,True,False
143432,gate_30,71,False,False
143433,gate_30,60,False,False
143434,gate_30,33,True,True
143435,gate_30,22,False,False
143436,gate_30,15,False,False
143437,gate_30,23,True,True
143438,gate_30,65,False,False
143439,gate_30,64,True,False
143440,gate_30,0,True,False
143441,gate_30,11,True,False
143442,gate_30,6,False,False
143443,gate_30,52,False,False
143444,gate_30,134,False,False
143445,gate_30,27,True,True
143446,gate_30,118,True,False
143447,gate_30,25,False,False
143448,gate_30,45,True,True
143449,gate_30,33,False,False
143450,gate_30,91,True,True
143451,gate_30,108,True,False
143452,gate_30,135,False,False
143453,gate_30,6,True,False
143454,gate_30,51,False,False
143455,gate_30,48,False,False
143456,gate_30,27,False,False
143457,gate_30,20,True,True
143458,gate_30,124,False,False
143459,gate_30,38,False,False
143460,gate_30,230,False,False
143461,gate_30,7,False,False
143462,gate_30,35,True,False
143463,gate_30,43,False,False
143464,gate_30,67,False,False
143465,gate_30,48,True,False
143466,gate_30,157,True,True
143467,gate_30,6,True,False
143468,gate_30,71,True,True
143469,gate_30,15,False,False
143470,gate_30,91,False,False
143471,gate_30,13,False,False
143472,gate_30,18,True,True
143473,gate_30,59,False,False
143474,gate_30,33,False,False
143475,gate_30,44,True,True
143476,gate_30,6,True,False
143477,gate_30,36,False,False
143478,gate_30,17,True,True
143479,gate_30,19,False,False
143480,gate_30,68,False,False
143481,gate_30,6,True,False
143482,gate_30,15,False,False
143483,gate_30,78,True,True
143484,gate_30,0,True,False
143485,gate_30,10,True,True
143486,gate_30,11,True,True
143487,gate_30,59,False,False
143488,gate_30,80,False,False
143489,gate_30,6,True,True
143490,gate_30,54,True,True
143491,gate_30,22,False,False
143492,gate_30,100,True,True
143493,gate_30,7,False,False
143494,gate_30,56,True,False
143495,gate_30,15,True,True
143496,gate_30,15,False,False
143497,gate_30,68,False,False
143498,gate_30,158,True,True
143499,gate_30,187,False,False
143500,gate_30,52,False,False
143501,gate_30,36,False,False
143502,gate_30,1,True,True
143503,gate_30,23,False,False
143504,gate_30,49,True,True
143505,gate_30,4,False,False
143506,gate_30,10,True,True
143507,gate_30,40,True,False
143508,gate_30,135,True,False
143509,gate_30,43,False,False
143510,gate_30,6,False,False
143511,gate_30,6,False,False
143512,gate_30,91,True,True
143513,gate_30,247,True,True
143514,gate_30,121,True,True
143515,gate_30,72,False,False
143516,gate_30,52,True,False
143517,gate_30,19,False,False
143518,gate_30,30,False,False
143519,gate_30,24,False,False
143520,gate_30,28,True,False
143521,gate_30,67,True,True
143522,gate_30,13,True,True
143523,gate_30,21,False,False
143524,gate_30,99,True,True
143525,gate_30,12,False,False
143526,gate_30,77,False,False
143527,gate_30,1,False,False
143528,gate_30,31,False,False
143529,gate_30,64,True,True
143530,gate_30,11,True,False
143531,gate_30,31,True,True
143532,gate_30,6,False,False
143533,gate_30,60,True,True
143534,gate_30,23,True,True
143535,gate_30,24,True,False
143536,gate_30,37,True,True
143537,gate_30,6,False,False
143538,gate_30,162,True,True
143539,gate_30,0,False,False
143540,gate_30,137,False,False
143541,gate_30,199,False,False
143542,gate_30,214,False,False
143543,gate_30,37,False,False
143544,gate_30,78,True,True
143545,gate_30,188,False,False
143546,gate_30,136,True,False
143547,gate_30,51,False,False
143548,gate_30,30,False,False
143549,gate_30,222,True,False
143550,gate_30,56,False,False
143551,gate_30,4,False,False
143552,gate_30,82,False,False
143553,gate_30,283,False,False
143554,gate_30,59,True,False
143555,gate_30,29,False,False
143556,gate_30,10,False,False
143557,gate_30,15,False,False
143558,gate_30,8,True,True
143559,gate_30,1,True,False
143560,gate_30,23,False,False
143561,gate_30,43,False,False
143562,gate_30,9,True,False
143563,gate_30,89,True,True
143564,gate_30,23,False,False
143565,gate_30,3,True,True
143566,gate_30,133,False,False
143567,gate_30,228,False,False
143568,gate_30,50,True,True
143569,gate_30,84,False,False
143570,gate_30,177,False,False
143571,gate_30,77,True,False
143572,gate_30,23,True,False
143573,gate_30,98,False,False
143574,gate_30,47,True,False
143575,gate_30,49,False,False
143576,gate_30,34,True,True
143577,gate_30,1,False,False
143578,gate_30,23,False,False
143579,gate_30,45,True,False
143580,gate_30,41,False,False
143581,gate_30,22,False,False
143582,gate_30,86,True,True
143583,gate_30,127,False,False
143584,gate_30,95,False,False
143585,gate_30,7,True,False
143586,gate_30,95,True,False
143587,gate_30,20,True,True
143588,gate_30,67,False,False
143589,gate_30,36,False,False
143590,gate_30,122,False,False
143591,gate_30,140,True,True
143592,gate_30,95,False,False
143593,gate_30,105,True,True
143594,gate_30,44,False,False
143595,gate_30,10,False,False
143596,gate_30,36,True,True
143597,gate_30,60,True,False
143598,gate_30,59,True,True
143599,gate_30,26,True,True
143600,gate_30,14,False,False
143601,gate_30,54,False,False
143602,gate_30,58,False,False
143603,gate_30,60,True,True
143604,gate_30,31,False,False
143605,gate_30,96,True,True
143606,gate_30,29,True,False
143607,gate_30,12,True,False
143608,gate_30,12,True,True
143609,gate_30,0,False,False
143610,gate_30,4,False,False
143611,gate_30,4,True,False
143612,gate_30,191,False,False
143613,gate_30,69,False,False
143614,gate_30,176,True,True
143615,gate_30,22,False,False
143616,gate_30,91,False,False
143617,gate_30,82,False,False
143618,gate_30,10,True,False
143619,gate_30,47,False,False
143620,gate_30,24,False,False
143621,gate_30,92,True,False
143622,gate_30,25,False,False
143623,gate_30,27,True,False
143624,gate_30,3,True,False
143625,gate_30,22,False,False
143626,gate_30,28,True,False
143627,gate_30,97,False,False
143628,gate_30,33,False,False
143629,gate_30,82,False,False
143630,gate_30,69,True,True
143631,gate_30,11,False,False
143632,gate_30,17,False,False
143633,gate_30,35,False,False
143634,gate_30,14,False,False
143635,gate_30,0,False,False
143636,gate_30,27,False,False
143637,gate_30,14,False,False
143638,gate_30,101,True,True
143639,gate_30,28,False,False
143640,gate_30,63,False,False
143641,gate_30,7,False,False
143642,gate_30,51,True,False
143643,gate_30,31,True,False
143644,gate_30,6,False,False
143645,gate_30,31,True,False
143646,gate_30,142,False,False
143647,gate_30,15,True,True
143648,gate_30,171,True,False
143649,gate_30,21,False,False
143650,gate_30,177,True,False
143651,gate_30,3,True,True
143652,gate_30,51,False,False
143653,gate_30,27,False,False
143654,gate_30,41,True,False
143655,gate_30,10,False,False
143656,gate_30,36,True,True
143657,gate_30,52,False,False
143658,gate_30,25,True,False
143659,gate_30,6,False,False
143660,gate_30,8,False,False
143661,gate_30,16,True,True
143662,gate_30,28,True,True
143663,gate_30,0,True,True
143664,gate_30,109,False,False
143665,gate_30,4,False,False
143666,gate_30,74,False,False
143667,gate_30,104,True,True
143668,gate_30,148,False,False
143669,gate_30,42,True,False
143670,gate_30,84,False,False
143671,gate_30,31,False,False
143672,gate_30,95,False,False
143673,gate_30,24,True,False
143674,gate_30,33,False,False
143675,gate_30,46,False,False
143676,gate_30,16,False,False
143677,gate_30,71,False,False
143678,gate_30,43,True,False
143679,gate_30,15,False,False
143680,gate_30,0,False,False
143681,gate_30,172,False,False
143682,gate_30,1,True,False
143683,gate_30,33,False,False
143684,gate_30,28,False,False
143685,gate_30,154,True,True
143686,gate_30,301,False,False
143687,gate_30,2,False,False
143688,gate_30,174,True,False
143689,gate_30,33,False,False
143690,gate_30,271,True,False
143691,gate_30,53,True,False
143692,gate_30,59,False,False
143693,gate_30,13,True,False
143694,gate_30,17,False,False
143695,gate_30,28,False,False
143696,gate_30,5,False,False
143697,gate_30,97,False,False
143698,gate_30,20,False,False
143699,gate_30,21,False,False
143700,gate_30,93,True,True
143701,gate_30,15,False,False
143702,gate_30,1,True,False
143703,gate_30,7,False,False
143704,gate_30,30,False,False
143705,gate_30,85,True,True
143706,gate_30,67,False,False
143707,gate_30,2,False,False
143708,gate_30,23,True,True
143709,gate_30,3,True,False
143710,gate_30,13,False,False
143711,gate_30,1,True,False
143712,gate_30,37,True,False
143713,gate_30,54,True,False
143714,gate_30,13,False,False
143715,gate_30,22,False,False
143716,gate_30,6,True,False
143717,gate_30,76,False,False
143718,gate_30,52,False,False
143719,gate_30,20,False,False
143720,gate_30,60,False,False
143721,gate_30,86,False,False
143722,gate_30,22,False,False
143723,gate_30,7,False,False
143724,gate_30,112,True,False
143725,gate_30,203,True,True
143726,gate_30,11,True,False
143727,gate_30,20,True,True
143728,gate_30,76,False,False
143729,gate_30,92,True,False
143730,gate_30,41,True,True
143731,gate_30,28,True,False
143732,gate_30,60,True,False
143733,gate_30,140,True,True
143734,gate_30,79,False,False
143735,gate_30,121,True,False
143736,gate_30,101,True,False
143737,gate_30,34,True,False
143738,gate_30,158,False,False
143739,gate_30,25,True,True
143740,gate_30,85,False,False
143741,gate_30,0,True,False
143742,gate_30,107,True,False
143743,gate_30,108,False,False
143744,gate_30,25,True,True
143745,gate_30,0,True,False
143746,gate_30,2,False,False
143747,gate_30,21,False,False
143748,gate_30,108,False,False
143749,gate_30,64,False,False
143750,gate_30,17,True,True
143751,gate_30,22,False,False
143752,gate_30,4,False,False
143753,gate_30,13,False,False
143754,gate_30,41,False,False
143755,gate_30,16,False,False
143756,gate_30,91,True,False
143757,gate_30,71,True,False
143758,gate_30,56,False,False
143759,gate_30,67,True,True
143760,gate_30,2,False,False
143761,gate_30,50,True,True
143762,gate_30,16,True,False
143763,gate_30,126,False,False
143764,gate_30,255,False,False
143765,gate_30,113,False,False
143766,gate_30,88,True,True
143767,gate_30,20,True,True
143768,gate_30,5,False,False
143769,gate_30,10,True,True
143770,gate_30,8,True,False
143771,gate_30,17,False,False
143772,gate_30,6,False,False
143773,gate_30,120,False,False
143774,gate_30,23,True,False
143775,gate_30,8,True,False
143776,gate_30,54,False,False
143777,gate_30,4,False,False
143778,gate_30,14,False,False
143779,gate_30,15,False,False
143780,gate_30,18,False,False
143781,gate_30,41,True,True
143782,gate_30,140,False,False
143783,gate_30,7,False,False
143784,gate_30,68,False,False
143785,gate_30,43,True,True
143786,gate_30,107,True,False
143787,gate_30,25,True,True
143788,gate_30,40,True,True
143789,gate_30,12,True,False
143790,gate_30,151,True,True
143791,gate_30,9,False,False
143792,gate_30,14,True,True
143793,gate_30,11,True,True
143794,gate_30,171,True,True
143795,gate_30,54,False,False
143796,gate_30,49,False,False
143797,gate_30,80,True,False
143798,gate_30,41,False,False
143799,gate_30,27,False,False
143800,gate_30,65,False,False
143801,gate_30,27,False,False
143802,gate_30,123,True,False
143803,gate_30,49,False,False
143804,gate_30,20,True,False
143805,gate_30,27,False,False
143806,gate_30,51,False,False
143807,gate_30,16,True,False
143808,gate_30,2,True,True
143809,gate_30,48,True,True
143810,gate_30,12,True,False
143811,gate_30,4,False,False
143812,gate_30,24,False,False
143813,gate_30,43,False,False
143814,gate_30,46,False,False
143815,gate_30,20,False,False
143816,gate_30,5,True,False
143817,gate_30,175,False,False
143818,gate_30,14,True,False
143819,gate_30,71,False,False
143820,gate_30,106,False,False
143821,gate_30,88,True,True
143822,gate_30,202,False,False
143823,gate_30,77,False,False
143824,gate_30,48,False,False
143825,gate_30,49,False,False
143826,gate_30,0,False,False
143827,gate_30,54,True,True
143828,gate_30,41,False,False
143829,gate_30,20,False,False
143830,gate_30,101,False,False
143831,gate_30,36,False,False
143832,gate_30,14,True,False
143833,gate_30,54,False,False
143834,gate_30,3,True,True
143835,gate_30,85,True,True
143836,gate_30,86,True,False
143837,gate_30,13,True,False
143838,gate_30,34,True,False
143839,gate_30,108,True,False
143840,gate_30,6,False,False
143841,gate_30,288,True,False
143842,gate_30,19,True,True
143843,gate_30,25,False,False
143844,gate_30,20,True,False
143845,gate_30,60,True,False
143846,gate_30,55,False,False
143847,gate_30,58,False,False
143848,gate_30,8,False,False
143849,gate_30,28,False,False
143850,gate_30,95,False,False
143851,gate_30,339,True,False
143852,gate_30,36,True,False
143853,gate_30,30,False,False
143854,gate_30,93,False,False
143855,gate_30,425,False,False
143856,gate_30,1,True,False
143857,gate_30,3,True,True
143858,gate_30,119,True,False
143859,gate_30,41,False,False
143860,gate_30,47,False,False
143861,gate_30,5,True,False
143862,gate_30,54,True,False
143863,gate_30,12,False,False
143864,gate_30,39,True,True
143865,gate_30,6,True,False
143866,gate_30,2,False,False
143867,gate_30,31,False,False
143868,gate_30,36,False,False
143869,gate_30,53,False,False
143870,gate_30,16,True,True
143871,gate_30,80,False,False
143872,gate_30,15,False,False
143873,gate_30,101,True,True
143874,gate_30,13,False,False
143875,gate_30,246,False,False
143876,gate_30,58,True,False
143877,gate_30,22,True,True
143878,gate_30,33,True,True
143879,gate_30,4,False,False
143880,gate_30,91,True,False
143881,gate_30,61,False,False
143882,gate_30,43,False,False
143883,gate_30,80,True,False
143884,gate_30,4,False,False
143885,gate_30,110,True,True
143886,gate_30,0,False,False
143887,gate_30,16,False,False
143888,gate_30,67,True,True
143889,gate_30,59,True,False
143890,gate_30,7,False,False
143891,gate_30,22,True,True
143892,gate_30,73,True,True
143893,gate_30,53,True,False
143894,gate_30,7,False,False
143895,gate_30,27,False,False
143896,gate_30,22,False,False
143897,gate_30,18,False,False
143898,gate_30,29,True,False
143899,gate_30,59,True,False
143900,gate_30,104,False,False
143901,gate_30,98,True,False
143902,gate_30,0,True,True
143903,gate_30,450,True,True
143904,gate_30,40,False,False
143905,gate_30,38,False,False
143906,gate_30,189,False,False
143907,gate_30,33,True,True
143908,gate_30,28,True,False
143909,gate_30,71,True,False
143910,gate_30,5,False,False
143911,gate_30,14,False,False
143912,gate_30,117,True,False
143913,gate_30,9,False,False
143914,gate_30,10,False,False
143915,gate_30,23,False,False
143916,gate_30,148,False,False
143917,gate_30,29,False,False
143918,gate_30,45,False,False
143919,gate_30,67,False,False
143920,gate_30,10,True,True
143921,gate_30,95,False,False
143922,gate_30,17,False,False
143923,gate_30,13,True,False
143924,gate_30,17,True,False
143925,gate_30,42,True,True
143926,gate_30,66,True,False
143927,gate_30,66,False,False
143928,gate_30,35,True,False
143929,gate_30,8,True,True
143930,gate_30,27,True,False
143931,gate_30,134,False,False
143932,gate_30,64,False,False
143933,gate_30,3,True,False
143934,gate_30,58,False,False
143935,gate_30,48,True,True
143936,gate_30,2,False,False
143937,gate_30,30,False,False
143938,gate_30,33,True,False
143939,gate_30,14,True,False
143940,gate_30,5,True,False
143941,gate_30,81,False,False
143942,gate_30,88,True,False
143943,gate_30,19,False,False
143944,gate_30,86,True,True
143945,gate_30,79,True,False
143946,gate_30,214,False,False
143947,gate_30,19,False,False
143948,gate_30,126,False,False
143949,gate_30,12,True,False
143950,gate_30,20,True,True
143951,gate_30,40,True,False
143952,gate_30,6,True,True
143953,gate_30,255,False,False
143954,gate_30,57,True,True
143955,gate_30,51,False,False
143956,gate_30,44,True,True
143957,gate_30,2,True,True
143958,gate_30,1,True,False
143959,gate_30,15,True,False
143960,gate_30,89,False,False
143961,gate_30,106,False,False
143962,gate_30,33,False,False
143963,gate_30,13,True,False
143964,gate_30,31,False,False
143965,gate_30,50,True,False
143966,gate_30,93,False,False
143967,gate_30,134,False,False
143968,gate_30,39,True,True
143969,gate_30,4,False,False
143970,gate_30,38,True,False
143971,gate_30,36,False,False
143972,gate_30,5,False,False
143973,gate_30,139,True,True
143974,gate_30,72,False,False
143975,gate_30,30,False,False
143976,gate_30,100,True,True
143977,gate_30,74,False,False
143978,gate_30,1,True,False
143979,gate_30,57,True,False
143980,gate_30,75,False,False
143981,gate_30,131,False,False
143982,gate_30,115,True,True
143983,gate_30,39,True,True
143984,gate_30,52,False,False
143985,gate_30,59,True,False
143986,gate_30,266,False,False
143987,gate_30,2,False,False
143988,gate_30,8,False,False
143989,gate_30,13,False,False
143990,gate_30,29,False,False
143991,gate_30,32,True,True
143992,gate_30,46,True,False
143993,gate_30,320,True,True
143994,gate_30,33,False,False
143995,gate_30,14,True,False
143996,gate_30,95,False,False
143997,gate_30,113,True,True
143998,gate_30,46,True,False
143999,gate_30,25,True,False
144000,gate_30,119,False,False
144001,gate_30,134,True,False
144002,gate_30,79,False,False
144003,gate_30,10,False,False
144004,gate_30,52,True,False
144005,gate_30,12,False,False
144006,gate_30,72,False,False
144007,gate_30,35,True,False
144008,gate_30,7,False,False
144009,gate_30,41,True,False
144010,gate_30,23,True,False
144011,gate_30,6,False,False
144012,gate_30,8,True,True
144013,gate_30,26,False,False
144014,gate_30,95,True,False
144015,gate_30,183,True,False
144016,gate_30,119,True,False
144017,gate_30,29,True,False
144018,gate_30,48,True,False
144019,gate_30,57,True,True
144020,gate_30,25,False,False
144021,gate_30,51,False,False
144022,gate_30,60,False,False
144023,gate_30,33,True,True
144024,gate_30,16,True,False
144025,gate_30,38,False,False
144026,gate_30,105,False,False
144027,gate_30,55,False,False
144028,gate_30,16,False,False
144029,gate_30,26,False,False
144030,gate_30,20,False,False
144031,gate_30,60,False,False
144032,gate_30,17,False,False
144033,gate_30,90,False,False
144034,gate_30,51,False,False
144035,gate_30,51,False,False
144036,gate_30,161,False,False
144037,gate_30,26,False,False
144038,gate_30,36,False,False
144039,gate_30,44,False,False
144040,gate_30,144,False,False
144041,gate_30,185,True,False
144042,gate_30,48,False,False
144043,gate_30,107,False,False
144044,gate_30,215,True,False
144045,gate_30,3,True,False
144046,gate_30,4,False,False
144047,gate_30,91,False,False
144048,gate_30,70,False,False
144049,gate_30,10,True,True
144050,gate_30,1,True,False
144051,gate_30,16,True,True
144052,gate_30,7,True,True
144053,gate_30,33,True,False
144054,gate_30,20,False,False
144055,gate_30,12,False,False
144056,gate_30,164,False,False
144057,gate_30,39,False,False
144058,gate_30,22,False,False
144059,gate_30,15,False,False
144060,gate_30,22,False,False
144061,gate_30,0,False,False
144062,gate_30,19,True,False
144063,gate_30,9,True,False
144064,gate_30,1,False,False
144065,gate_30,77,False,False
144066,gate_30,60,True,False
144067,gate_30,73,False,False
144068,gate_30,54,False,False
144069,gate_30,301,False,False
144070,gate_30,5,True,False
144071,gate_30,139,False,False
144072,gate_30,5,False,False
144073,gate_30,67,True,False
144074,gate_30,65,False,False
144075,gate_30,72,True,False
144076,gate_30,75,False,False
144077,gate_30,17,True,False
144078,gate_30,5,True,False
144079,gate_30,2,True,False
144080,gate_30,3,False,False
144081,gate_30,12,False,False
144082,gate_30,45,True,True
144083,gate_30,15,True,False
144084,gate_30,94,False,False
144085,gate_30,30,False,False
144086,gate_30,83,False,False
144087,gate_30,6,False,False
144088,gate_30,71,True,False
144089,gate_30,2,False,False
144090,gate_30,84,True,True
144091,gate_30,58,False,False
144092,gate_30,1,True,True
144093,gate_30,106,True,True
144094,gate_30,73,False,False
144095,gate_30,1,False,False
144096,gate_30,92,False,False
144097,gate_30,75,False,False
144098,gate_30,28,True,True
144099,gate_30,134,False,False
144100,gate_30,72,False,False
144101,gate_30,67,True,True
144102,gate_30,57,True,True
144103,gate_30,5,True,False
144104,gate_30,35,False,False
144105,gate_30,36,False,False
144106,gate_30,36,False,False
144107,gate_30,0,True,True
144108,gate_30,86,False,False
144109,gate_30,16,False,False
144110,gate_30,156,True,False
144111,gate_30,33,False,False
144112,gate_30,13,True,False
144113,gate_30,169,True,True
144114,gate_30,42,False,False
144115,gate_30,61,True,True
144116,gate_30,106,True,True
144117,gate_30,8,False,False
144118,gate_30,24,False,False
144119,gate_30,47,False,False
144120,gate_30,77,True,False
144121,gate_30,129,True,False
144122,gate_30,138,True,False
144123,gate_30,13,False,False
144124,gate_30,50,False,False
144125,gate_30,114,False,False
144126,gate_30,38,False,False
144127,gate_30,168,True,True
144128,gate_30,29,False,False
144129,gate_30,3,True,True
144130,gate_30,69,False,False
144131,gate_30,65,True,False
144132,gate_30,2,False,False
144133,gate_30,24,False,False
144134,gate_30,42,True,False
144135,gate_30,73,True,True
144136,gate_30,44,True,False
144137,gate_30,64,False,False
144138,gate_30,60,False,False
144139,gate_30,22,True,False
144140,gate_30,29,False,False
144141,gate_30,35,False,False
144142,gate_30,96,False,False
144143,gate_30,9,True,True
144144,gate_30,6,True,True
144145,gate_30,30,False,False
144146,gate_30,66,False,False
144147,gate_30,161,False,False
144148,gate_30,20,False,False
144149,gate_30,27,True,True
144150,gate_30,34,True,False
144151,gate_30,37,True,True
144152,gate_30,33,False,False
144153,gate_30,57,False,False
144154,gate_30,29,False,False
144155,gate_30,14,False,False
144156,gate_30,62,False,False
144157,gate_30,71,False,False
144158,gate_30,33,True,False
144159,gate_30,111,True,True
144160,gate_30,327,False,False
144161,gate_30,76,False,False
144162,gate_30,15,False,False
144163,gate_30,54,False,False
144164,gate_30,19,False,False
144165,gate_30,15,False,False
144166,gate_30,4,False,False
144167,gate_30,12,False,False
144168,gate_30,57,True,False
144169,gate_30,41,False,False
144170,gate_30,62,True,False
144171,gate_30,63,False,False
144172,gate_30,12,True,False
144173,gate_30,42,True,False
144174,gate_30,4,True,False
144175,gate_30,0,False,False
144176,gate_30,1,False,False
144177,gate_30,59,False,False
144178,gate_30,168,False,False
144179,gate_30,111,True,True
144180,gate_30,109,False,False
144181,gate_30,199,True,False
144182,gate_30,53,True,True
144183,gate_30,25,True,True
144184,gate_30,6,True,False
144185,gate_30,21,True,False
144186,gate_30,158,False,False
144187,gate_30,53,True,False
144188,gate_30,47,True,True
144189,gate_30,58,True,True
144190,gate_30,0,False,False
144191,gate_30,42,False,False
144192,gate_30,159,True,False
144193,gate_30,142,False,False
144194,gate_30,36,False,False
144195,gate_30,24,False,False
144196,gate_30,130,False,False
144197,gate_30,0,True,True
144198,gate_30,132,False,False
144199,gate_30,24,False,False
144200,gate_30,1,True,True
144201,gate_30,3,True,False
144202,gate_30,29,True,False
144203,gate_30,60,False,False
144204,gate_30,144,False,False
144205,gate_30,3,False,False
144206,gate_30,22,False,False
144207,gate_30,36,True,True
144208,gate_30,3,True,False
144209,gate_30,24,True,False
144210,gate_30,39,False,False
144211,gate_30,11,True,False
144212,gate_30,8,False,False
144213,gate_30,61,False,False
144214,gate_30,29,True,False
144215,gate_30,11,False,False
144216,gate_30,29,False,False
144217,gate_30,25,True,True
144218,gate_30,6,False,False
144219,gate_30,22,False,False
144220,gate_30,57,False,False
144221,gate_30,41,False,False
144222,gate_30,42,False,False
144223,gate_30,42,True,False
144224,gate_30,108,True,True
144225,gate_30,168,False,False
144226,gate_30,87,True,False
144227,gate_30,18,False,False
144228,gate_30,64,True,False
144229,gate_30,25,True,False
144230,gate_30,4,True,False
144231,gate_30,21,False,False
144232,gate_30,17,False,False
144233,gate_30,73,True,True
144234,gate_30,56,False,False
144235,gate_30,65,True,False
144236,gate_30,108,True,True
144237,gate_30,173,False,False
144238,gate_30,131,True,False
144239,gate_30,172,False,False
144240,gate_30,58,True,False
144241,gate_30,7,False,False
144242,gate_30,3,False,False
144243,gate_30,87,False,False
144244,gate_30,9,True,False
144245,gate_30,8,True,True
144246,gate_30,82,True,True
144247,gate_30,81,True,False
144248,gate_30,50,False,False
144249,gate_30,81,True,True
144250,gate_30,12,True,True
144251,gate_30,31,False,False
144252,gate_30,0,False,False
144253,gate_30,59,True,True
144254,gate_30,2,False,False
144255,gate_30,13,False,False
144256,gate_30,9,False,False
144257,gate_30,138,True,True
144258,gate_30,36,True,True
144259,gate_30,30,True,True
144260,gate_30,79,True,False
144261,gate_30,61,False,False
144262,gate_30,152,False,False
144263,gate_30,13,True,False
144264,gate_30,70,False,False
144265,gate_30,32,True,False
144266,gate_30,29,True,True
144267,gate_30,70,False,False
144268,gate_30,60,True,False
144269,gate_30,51,False,False
144270,gate_30,18,False,False
144271,gate_30,5,True,True
144272,gate_30,41,True,True
144273,gate_30,101,False,False
144274,gate_30,24,False,False
144275,gate_30,1,False,False
144276,gate_30,7,False,False
144277,gate_30,77,False,False
144278,gate_30,48,False,False
144279,gate_30,16,False,False
144280,gate_30,0,False,False
144281,gate_30,35,True,False
144282,gate_30,15,True,False
144283,gate_30,18,False,False
144284,gate_30,4,True,True
144285,gate_30,203,True,False
144286,gate_30,147,False,False
